Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,altLabel,comment,http://www.geneontology.org/formats/oboInOwl#hasDbXref,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.w3.org/2004/02/skos/core#notation,id,label,may_be_caused_by,may_cause
rgo:12599,symmetrical anterior rib flaring,,,false,,,rgo:00000,anterior rib cupping,,,,RGO:12599,RGO:12599,symmetrical anterior rib flaring,,
rgo:14779,solitary irregular cavitary lung lesion,,,false,,,rgo:00000,,,,,RGO:14779,RGO:14779,solitary irregular cavitary lung lesion,,
rgo:14772,solitary sharply-outlined cavitary lung lesion,,,false,,,rgo:00000,,,,,RGO:14772,RGO:14772,solitary sharply-outlined cavitary lung lesion,,
rgo:14771,Williams-Campbell syndrome,,,false,,,rgo:00000,bronchial cartilage deficiency,,SNOMEDCT:233788001,,RGO:14771,RGO:14771,Williams-Campbell syndrome,,
rgo:27670,ARX mutation,,,false,,,rgo:00000,,,,,RGO:27670,RGO:27670,ARX mutation,,
rgo:27672,cerebro-facio-thoracic dysplasia,,,false,,,rgo:00000,,,ORDO:1394,,RGO:27672,RGO:27672,cerebro-facio-thoracic dysplasia,,
rgo:27671,asymmetric crying face syndrome,,,false,,,rgo:00000,,,HP:0011333,,RGO:27671,RGO:27671,asymmetric crying face syndrome,,
rgo:15841,iatrogenic pneumothorax,,,false,,,rgo:00000,,,SNOMEDCT:441536000,,RGO:15841,RGO:15841,iatrogenic pneumothorax,,
rgo:12186,congenital bipartite bone,,,false,,,rgo:00000,,,,,RGO:12186,RGO:12186,congenital bipartite bone,,
rgo:12188,mixed sclerotic bone dysplasia,,,false,,,rgo:00000,,,,,RGO:12188,RGO:12188,mixed sclerotic bone dysplasia,,
rgo:12180,"fragmented, irregular, or sclerotic carpal or tarsal bones",,,false,,,rgo:00000,,,,,RGO:12180,RGO:12180,"fragmented, irregular, or sclerotic carpal or tarsal bones",,
rgo:13001,nerve calcification,,,false,,,rgo:00000,,,,,RGO:13001,RGO:13001,nerve calcification,,
rgo:13009,calcification about the fingertips,,,false,,,rgo:00000,,,,,RGO:13009,RGO:13009,calcification about the fingertips,,
rgo:13002,vascular calcification,,,false,,,rgo:00000,,,RADLEX:RID34253|SNOMEDCT:237897009|HP:0004934,,RGO:13002,RGO:13002,vascular calcification,,
rgo:13004,Mönckeberg medial sclerosis,,,false,,,rgo:00000,,,SNOMEDCT:69742007,,RGO:13004,RGO:13004,Mönckeberg medial sclerosis,,
rgo:13006,premature atherosclerosis,,,false,,,rgo:22519,,,HP:0004416,,RGO:13006,RGO:13006,premature atherosclerosis,,
rgo:13700,subvalvular left ventricular aneurysm,,,false,,,rgo:13740,,,,,RGO:13700,RGO:13700,subvalvular left ventricular aneurysm,,
rgo:13707,aorta-left ventricle tunnel,,,false,,,rgo:00000,,,ORDO:99071,,RGO:13707,RGO:13707,aorta-left ventricle tunnel,,
rgo:23112,anonychia,,,false,,,rgo:00000,,,ICD10CM:Q84.3|SNOMEDCT:23610003|HP:0001798,,RGO:23112,RGO:23112,anonychia,,
rgo:23113,genital hypoplasia,,,false,,,rgo:00000,,,,,RGO:23113,RGO:23113,genital hypoplasia,,
rgo:23118,fetal akinesia sequence,,,false,,,rgo:00000,,,HP:0001989,,RGO:23118,RGO:23118,fetal akinesia sequence,,
rgo:23111,phalangeal hypoplasia,,,false,,,rgo:00000,,,HP:0009803,,RGO:23111,RGO:23111,phalangeal hypoplasia,,
rgo:23117,cerebro-oculofacioskeletal syndrome,,,false,,,rgo:00000,,,,,RGO:23117,RGO:23117,cerebro-oculofacioskeletal syndrome,,
rgo:07474,rheumatoid pachymeningitis,,,false,,,rgo:00000,,,,,RGO:07474,RGO:07474,rheumatoid pachymeningitis,,
rgo:07477,localized gyriform meningeal enhancement,,,false,,,rgo:00000,,,,,RGO:07477,RGO:07477,localized gyriform meningeal enhancement,,
rgo:29265,hypertrichosis cubiti,,,false,,,rgo:00000,hairy elbow syndrome,,HP:0004780,,RGO:29265,RGO:29265,hypertrichosis cubiti,,
rgo:29264,fetal valproic acid syndrome,,,false,,,rgo:00000,,,DOID:0060471,,RGO:29264,RGO:29264,fetal valproic acid syndrome,,
rgo:29269,Leprechaunism syndrome,,,false,,,rgo:00000,,,SNOMEDCT:111307005,,RGO:29269,RGO:29269,Leprechaunism syndrome,,
rgo:29268,idiopathic hypertrichosis,,,false,,,rgo:00000,,,SNOMEDCT:201159000,,RGO:29268,RGO:29268,idiopathic hypertrichosis,,
rgo:17150,multiple calculi,,,false,,,rgo:00000,,,SNOMEDCT:125244003,,RGO:17150,RGO:17150,multiple calculi,,
rgo:17156,vascular indentation on ureter or renal pelvis,,,false,,,rgo:00000,,,,,RGO:17156,RGO:17156,vascular indentation on ureter or renal pelvis,,
rgo:17159,normal accessory renal artery,,,false,,,rgo:00000,,,,,RGO:17159,RGO:17159,normal accessory renal artery,,
rgo:21321,varices of broad ligament,,,false,,,rgo:00000,,,,,RGO:21321,RGO:21321,varices of broad ligament,,
rgo:21328,cyst containing debris,,,false,,,rgo:00000,,,,,RGO:21328,RGO:21328,cyst containing debris,,
rgo:21325,atrial myxoma,,,false,,,rgo:00000,,,SNOMEDCT:233854003,,RGO:21325,RGO:21325,atrial myxoma,,
rgo:21323,milk of calcium in calyceal diverticulum,,,false,,,rgo:00000,,,,,RGO:21323,RGO:21323,milk of calcium in calyceal diverticulum,,
rgo:21326,hemorrhagic renal infarction,,,false,,,rgo:00000,,,,,RGO:21326,RGO:21326,hemorrhagic renal infarction,,
rgo:21322,calculus in calyceal diverticulum,,,false,,,rgo:00000,,,SNOMEDCT:236709004,,RGO:21322,RGO:21322,calculus in calyceal diverticulum,,
rgo:21329,hemorhagic cyst,,,false,,,rgo:00000,,,,,RGO:21329,RGO:21329,hemorhagic cyst,,
rgo:21324,malignant arteriolar nephrosclerosis,,,false,,,rgo:00000,,,SNOMEDCT:81363003,,RGO:21324,RGO:21324,malignant arteriolar nephrosclerosis,,
rgo:21320,varices of ureter,,,false,,,rgo:00000,,,,,RGO:21320,RGO:21320,varices of ureter,,
rgo:20188,crossed renal ectopia,,,false,,,rgo:16263,,,SNOMEDCT:74594005,,RGO:20188,RGO:20188,crossed renal ectopia,,
rgo:20184,healed rickets with bossing,,,false,,,rgo:00000,,,,,RGO:20184,RGO:20184,healed rickets with bossing,,
rgo:20182,isolated bilateral coronal synostosis,,,false,,,rgo:00000,,,,,RGO:20182,RGO:20182,isolated bilateral coronal synostosis,,
rgo:20181,healed rickets,,,false,,,rgo:00000,,,,,RGO:20181,RGO:20181,healed rickets,,
rgo:20189,prominent psoas muscle,,,false,,,rgo:00000,,,,,RGO:20189,RGO:20189,prominent psoas muscle,,
rgo:20187,prostate biopsy,,,false,,,rgo:00000,,,,,RGO:20187,RGO:20187,prostate biopsy,,
rgo:20180,chronic bilateral subdural hematoma,,,false,,,rgo:00000,,,,,RGO:20180,RGO:20180,chronic bilateral subdural hematoma,,
rgo:20186,arteriovenous fistula in prostate,,,false,,,rgo:00000,,,,,RGO:20186,RGO:20186,arteriovenous fistula in prostate,,
rgo:20183,lacunar skull,,,false,,,rgo:00000,craniolacunia|Lückenschädel,,RADLEX:RID35333|SNOMEDCT:29307005,,RGO:20183,RGO:20183,lacunar skull,,
rgo:26003,Ritscher-Shinzel syndrome,,,false,,,rgo:00000,craniocerebellocardiac dysplasia|3C syndrome|CCC dysplasia,,,,RGO:26003,RGO:26003,Ritscher-Shinzel syndrome,,
rgo:26002,Pfeiffer type cardiocranial syndrome,,,false,,,rgo:00000,,,,,RGO:26002,RGO:26002,Pfeiffer type cardiocranial syndrome,,
rgo:24717,senile cataract,,,false,,,rgo:00000,,,SNOMEDCT:39450006|ICD10CM:H25|DOID:9669,,RGO:24717,RGO:24717,senile cataract,,
rgo:24714,neurofibroma of cranial nerve V,,,false,,,rgo:00000,,,,,RGO:24714,RGO:24714,neurofibroma of cranial nerve V,,
rgo:24710,hematic cyst,,,false,,,rgo:00000,,,,,RGO:24710,RGO:24710,hematic cyst,,
rgo:24719,chronic posttraumatic degeneration,,,false,,,rgo:00000,,,,,RGO:24719,RGO:24719,chronic posttraumatic degeneration,,
rgo:24712,neurofibroma of cranial nerve III,,,false,,,rgo:00000,,,,,RGO:24712,RGO:24712,neurofibroma of cranial nerve III,,
rgo:24713,neurofibroma of cranial nerve IV,,,false,,,rgo:00000,,,,,RGO:24713,RGO:24713,neurofibroma of cranial nerve IV,,
rgo:24711,optic nerve schwannoma,,,false,,,rgo:00000,,,,,RGO:24711,RGO:24711,optic nerve schwannoma,,
rgo:24716,choroidal detachment,,,false,,,rgo:00000,,,RADLEX:RID4773|ICD10CM:H31.4|SNOMEDCT:27871007,,RGO:24716,RGO:24716,choroidal detachment,,
rgo:21952,chronic fibrosing mediastinitis,,,false,,,rgo:00000,,,,,RGO:21952,RGO:21952,chronic fibrosing mediastinitis,,
rgo:21950,traumatic cartilage deficiency,,,false,,,rgo:00000,,,,,RGO:21950,RGO:21950,traumatic cartilage deficiency,,
rgo:21951,congenital cartilage deficiency,,,false,,,rgo:00000,,,,,RGO:21951,RGO:21951,congenital cartilage deficiency,,
rgo:21956,right aortic arch with aberrant left subclavian artery,,,false,,,rgo:00000,,,HP:0011598,,RGO:21956,RGO:21956,right aortic arch with aberrant left subclavian artery,,
rgo:21957,Klebsiella rhinoscleromatis infection,,,false,,,rgo:00000,,,,,RGO:21957,RGO:21957,Klebsiella rhinoscleromatis infection,,
rgo:21953,saber-sheath trachea,,,false,,,rgo:00000,,,,,RGO:21953,RGO:21953,saber-sheath trachea,,
rgo:21955,congenital tracheomalacia,,,false,,,rgo:00000,,,SNOMEDCT:95467005|DOID:0060313|ICD10CM:Q32.0|ORDO:95430,,RGO:21955,RGO:21955,congenital tracheomalacia,,
rgo:12521,spondyloepiphyseal dysplasia congenita,,,false,,,rgo:09491,spondyloepiphyseal dysplasia congenital,,DOID:0080025|SNOMEDCT:278713008|DOID:14789|ORDO:94068,,RGO:12521,RGO:12521,spondyloepiphyseal dysplasia congenita,,
rgo:12523,thanatophoric dysplasia,,,false,,,rgo:00000,thanatophoric dwarfism,,SNOMEDCT:29352008|RADLEX:RID46049|DOID:13481|ORDO:2655,,RGO:12523,RGO:12523,thanatophoric dysplasia,,
rgo:26443,branchio-otorenal dysplasia,,,false,,,rgo:00000,,,DOID:14702,,RGO:26443,RGO:26443,branchio-otorenal dysplasia,,
rgo:26440,xeroderma pigmentosum - Cockayne syndrome complex,,,false,,,rgo:00000,XP-CS,,ORDO:220295,,RGO:26440,RGO:26440,xeroderma pigmentosum - Cockayne syndrome complex,,
rgo:26449,familial deficient lacrimation,,,false,,,rgo:00000,,,,,RGO:26449,RGO:26449,familial deficient lacrimation,,
rgo:26445,congenital nasolacrimal duct obstruction,,,false,,,rgo:00000,,,SNOMEDCT:193994000,,RGO:26445,RGO:26445,congenital nasolacrimal duct obstruction,,
rgo:26442,agenesis-hypoplasia of salivary and lacrimal glands,,,false,,,rgo:00000,,,ORDO:86815,,RGO:26442,RGO:26442,agenesis-hypoplasia of salivary and lacrimal glands,,
rgo:26446,duplication of lacrimal punctum,,,false,,,rgo:00000,,,,,RGO:26446,RGO:26446,duplication of lacrimal punctum,,
rgo:26444,congenital alacrima,,,false,,,rgo:00000,,,,,RGO:26444,RGO:26444,congenital alacrima,,
rgo:26448,ectopic lacrimal gland tissue,,,false,,,rgo:00000,,,,,RGO:26448,RGO:26448,ectopic lacrimal gland tissue,,
rgo:32776,excessive phosphorus excretion via placenta,,,false,,,rgo:00000,,,,,RGO:32776,RGO:32776,excessive phosphorus excretion via placenta,,
rgo:32775,excessive phosphorus excretion via breast,,,false,,,rgo:00000,,,,,RGO:32775,RGO:32775,excessive phosphorus excretion via breast,,
rgo:32771,puerperal osteomalacia,,,false,,,rgo:00000,,,ICD10CM:M83.0|SNOMEDCT:190643008,,RGO:32771,RGO:32771,puerperal osteomalacia,,
rgo:32773,excessive calcium excretion via placenta,,,false,,,rgo:00000,,,,,RGO:32773,RGO:32773,excessive calcium excretion via placenta,,
rgo:32774,excessive calcium excretion via breast,,,false,,,rgo:00000,,,,,RGO:32774,RGO:32774,excessive calcium excretion via breast,,
rgo:32770,diphosphonate treatment,,,false,,,rgo:00000,,,,,RGO:32770,RGO:32770,diphosphonate treatment,,
rgo:32779,impaired hepatic hydroxylation of vitamin D,,,false,,,rgo:00000,,,,,RGO:32779,RGO:32779,impaired hepatic hydroxylation of vitamin D,,
rgo:32777,neonatal rickets,,,false,,,rgo:00000,,,SNOMEDCT:276702002,,RGO:32777,RGO:32777,neonatal rickets,,
rgo:07741,avascular zone near the brain surface,,,false,,,rgo:00000,,,,,RGO:07741,RGO:07741,avascular zone near the brain surface,,
rgo:07748,brain ischemia secondary to extracranial lesion,,,false,,,rgo:00000,,,,,RGO:07748,RGO:07748,brain ischemia secondary to extracranial lesion,,
rgo:07742,cortical atrophy,,,false,,,rgo:00000,,,HP:0002120,,RGO:07742,RGO:07742,cortical atrophy,,
rgo:07747,syphilitic pachymeningitis,,,false,,,rgo:00000,,,,,RGO:07747,RGO:07747,syphilitic pachymeningitis,,
rgo:10136,vacuum disk phenomenon,,,false,,,rgo:00000,gas in intervertebral disk,,RADLEX:RID35679,,RGO:10136,RGO:10136,vacuum disk phenomenon,,
rgo:19251,Caffey disease,,,false,,,rgo:00000,Caffey disease including infantile and attenuated forms|Caffey-Smyth disease|Caffey-Silverman syndrome|Röske-de Toni-Caffey-Smyth disease|de Toni-Caffey disease|infantile cortical hyperostosis,,RADLEX:RID29063|SNOMEDCT:24752008|DOID:4257|ORDO:1310,,RGO:19251,RGO:19251,Caffey disease,,
rgo:19257,Kenny-Caffey syndrome,,,false,,,rgo:00000,tubular stenosis dysplasia,,SNOMEDCT:82837002|ORDO:2333,,RGO:19257,RGO:19257,Kenny-Caffey syndrome,,
rgo:30322,guitar playing,,,false,,,rgo:00000,,,,,RGO:30322,RGO:30322,guitar playing,,
rgo:30320,bone marrow/skin/hair abnormalities,,,false,,,rgo:00000,,,,,RGO:30320,RGO:30320,bone marrow/skin/hair abnormalities,,
rgo:30326,long 5th metacarpal,,,false,,,rgo:00000,,,,,RGO:30326,RGO:30326,long 5th metacarpal,,
rgo:30323,clublike femur,,,false,,,rgo:00000,,,,,RGO:30323,RGO:30323,clublike femur,,
rgo:30324,clublike humerus,,,false,,,rgo:00000,,,,,RGO:30324,RGO:30324,clublike humerus,,
rgo:30325,long 2nd metacarpal,,,false,,,rgo:00000,,,,,RGO:30325,RGO:30325,long 2nd metacarpal,,
rgo:30321,biomechanical stress,,,false,,,rgo:00000,,,,,RGO:30321,RGO:30321,biomechanical stress,,
rgo:08908,mucoepidermoid tumor,,,false,,,rgo:00000,,,DOID:163,,RGO:08908,RGO:08908,mucoepidermoid tumor,,
rgo:08905,multilocular jaw lesion,,,false,,,rgo:00000,,,,,RGO:08905,RGO:08905,multilocular jaw lesion,,
rgo:08901,radicular cyst,,,false,,,rgo:32220,,,SNOMEDCT:89988002|ICD10CM:K04.8,,RGO:08901,RGO:08901,radicular cyst,,
rgo:08904,traumatic cyst,,,false,,,rgo:00000,,,,,RGO:08904,RGO:08904,traumatic cyst,,
rgo:08902,residual cyst,,,false,,,rgo:32220,,,SNOMEDCT:109608003,,RGO:08902,RGO:08902,residual cyst,,
rgo:08907,ameloblastic fibroma,,,false,,,rgo:00000,,,SNOMEDCT:11063000|RADLEX:RID4183,,RGO:08907,RGO:08907,ameloblastic fibroma,,
rgo:15320,bronchopleural fistula,,,false,,,rgo:32435,,,ICD10CM:J86.0|SNOMEDCT:233793003,,RGO:15320,RGO:15320,bronchopleural fistula,,
rgo:15329,tracheopathia osteoplastica,,,false,,,rgo:00000,,,SNOMEDCT:54675009,,RGO:15329,RGO:15329,tracheopathia osteoplastica,,
rgo:15328,tracheal bronchus,,,false,,,rgo:00000,,,SNOMEDCT:76914003,,RGO:15328,RGO:15328,tracheal bronchus,,
rgo:15322,fracture  or laceration of bronchus,,,false,,,rgo:00000,,,,,RGO:15322,RGO:15322,fracture  or laceration of bronchus,,
rgo:14179,butterfly distribution in lung,,,false,,,rgo:00000,,,,,RGO:14179,RGO:14179,butterfly distribution in lung,,
rgo:14173,subcutaneous or mediastinal emphysema,,,false,,,rgo:00000,,,,,RGO:14173,RGO:14173,subcutaneous or mediastinal emphysema,,
rgo:14174,thoracic duct laceration,,,false,,,rgo:00000,,,,,RGO:14174,RGO:14174,thoracic duct laceration,,
rgo:14175,alveolar lung disease,,,false,,,rgo:00000,air space pattern|air-space lung disease|air-space disease|pulmonary consolidation,,,,RGO:14175,RGO:14175,alveolar lung disease,,
rgo:14178,air bronchogram,,,false,,,rgo:00000,,,RADLEX:RID34999,,RGO:14178,RGO:14178,air bronchogram,,
rgo:05037,duodenal atresia,,,false,,,rgo:00000,,,SNOMEDCT:51118003|HP:0002247|ORDO:1203,,RGO:05037,RGO:05037,duodenal atresia,,
rgo:05032,Nissen fundoplication,,,false,,,rgo:00000,,,SNOMEDCT:359887003|RADLEX:RID1635,,RGO:05032,RGO:05032,Nissen fundoplication,,
rgo:05035,double bubble sign,,,false,,,rgo:00000,duodenal obstruction in an infant,,RADLEX:RID35163,,RGO:05035,RGO:05035,double bubble sign,,
rgo:05034,esophageal sqamous cell carcinoma,,,false,,,rgo:00000,,,,,RGO:05034,RGO:05034,esophageal sqamous cell carcinoma,,
rgo:05031,postsurgical deformity,,,false,,,rgo:00000,,,,,RGO:05031,RGO:05031,postsurgical deformity,,
rgo:05030,hyperplastic polyp,,,false,,,rgo:00000,,,RADLEX:RID3888|SNOMEDCT:62047007,,RGO:05030,RGO:05030,hyperplastic polyp,,
rgo:05038,duodenal stenosis,,,false,,,rgo:00000,,,SNOMEDCT:73120006|HP:0100867,,RGO:05038,RGO:05038,duodenal stenosis,,
rgo:05033,gastric adenocarcinoma,,,false,,,rgo:00000,,,DOID:3717,,RGO:05033,RGO:05033,gastric adenocarcinoma,,
rgo:26912,odontotrichomelic hypohidrotic dysplasia,,,false,,,rgo:00000,,,,,RGO:26912,RGO:26912,odontotrichomelic hypohidrotic dysplasia,,
rgo:26911,microcephaly-facial clefting-polydactyly syndrome,,,false,,,rgo:00000,,,,,RGO:26911,RGO:26911,microcephaly-facial clefting-polydactyly syndrome,,
rgo:26919,Pai syndrome,,,false,,,rgo:00000,,,ORDO:1993,,RGO:26919,RGO:26919,Pai syndrome,,
rgo:26913,familial oligodactyly and Robin sequence,,,false,,,rgo:00000,,,,,RGO:26913,RGO:26913,familial oligodactyly and Robin sequence,,
rgo:07524,encephalitis and meningitis,,,false,,,rgo:00000,,,,,RGO:07524,RGO:07524,encephalitis and meningitis,,
rgo:07522,septo-optic dysplasia,,,false,,,rgo:00000,absent or hypoplastic septum pellucidum,,DOID:0060857|HP:0100842|ORDO:3157,,RGO:07522,RGO:07522,septo-optic dysplasia,,
rgo:07521,holoprosencephaly,,,false,,,rgo:24518,HPE|arrhinencephaly,,ICD10CM:Q04.2|SNOMEDCT:30915001|DOID:4621|HP:0001360|ORDO:2162,,RGO:07521,RGO:07521,holoprosencephaly,,
rgo:07527,cerebritis,,,false,,,rgo:00000,,,RADLEX:RID3411|DOID:3431,,RGO:07527,RGO:07527,cerebritis,,
rgo:29159,epidermoid nevus syndrome,,,false,,,rgo:00000,,,,,RGO:29159,RGO:29159,epidermoid nevus syndrome,,
rgo:29157,anticancer drug nephrotoxicity,,,false,,,rgo:00000,,,,,RGO:29157,RGO:29157,anticancer drug nephrotoxicity,,
rgo:29158,"chronic ethane-1-hydroxy-1,1-diphosphonate intoxication",,,false,,,rgo:00000,,,,,RGO:29158,RGO:29158,"chronic ethane-1-hydroxy-1,1-diphosphonate intoxication",,
rgo:29155,vitamin K epoxide reductase deficiency,,,false,,,rgo:00000,,,,,RGO:29155,RGO:29155,vitamin K epoxide reductase deficiency,,
rgo:03852,ileocecal valve lipoma,,,false,,,rgo:00000,,,,,RGO:03852,RGO:03852,ileocecal valve lipoma,,
rgo:03858,diverticulitis of cecum,,,false,,,rgo:00000,,,SNOMEDCT:430347001,,RGO:03858,RGO:03858,diverticulitis of cecum,,
rgo:03859,enlarged ileocecal valve,,,false,,,rgo:00000,enlargement of ileocecal valve,,,,RGO:03859,RGO:03859,enlarged ileocecal valve,,
rgo:03853,ileocecal prolapse,,,false,,,rgo:00000,,,,,RGO:03853,RGO:03853,ileocecal prolapse,,
rgo:03857,solitary ulcer,,,false,,,rgo:00000,,,,,RGO:03857,RGO:03857,solitary ulcer,,
rgo:03851,ileocecal valve,,,false,,,rgo:00000,,,SNOMEDCT:23153004|RADLEX:RID153,,RGO:03851,RGO:03851,ileocecal valve,,
rgo:03855,normal appendix,,,false,,,rgo:00000,,,SNOMEDCT:66754008|RADLEX:RID168|SNOMEDCT:181255000,,RGO:03855,RGO:03855,normal appendix,,
rgo:03854,ileocecal intussusception,,,false,,,rgo:00000,,,SNOMEDCT:197049005,,RGO:03854,RGO:03854,ileocecal intussusception,,
rgo:03856,trichuriasis,,,false,,,rgo:00000,,,SNOMEDCT:3752003|ICD10CM:B79|DOID:1252,,RGO:03856,RGO:03856,trichuriasis,,
rgo:35151,late-onset localized junctional epidermolysis bullosa - intellectual deficit,,,false,,,rgo:00000,,,ORDO:231556,,RGO:35151,RGO:35151,late-onset localized junctional epidermolysis bullosa - intellectual deficit,,
rgo:35154,posterior megalolenticonus,,,false,,,rgo:00000,,,,,RGO:35154,RGO:35154,posterior megalolenticonus,,
rgo:35158,epibulbar lipodermoid,,,false,,,rgo:00000,,,,,RGO:35158,RGO:35158,epibulbar lipodermoid,,
rgo:35152,late-onset localized junctional epidermolysis bullosa,,,false,,,rgo:00000,,,,,RGO:35152,RGO:35152,late-onset localized junctional epidermolysis bullosa,,
rgo:35159,preauricular appendage,,,false,,,rgo:00000,,,SNOMEDCT:204245004,,RGO:35159,RGO:35159,preauricular appendage,,
rgo:35153,microcornea - posterior megalolenticonus - persistent fetal vasculature - coloboma,,,false,,,rgo:00000,MPPC syndrome,,ORDO:231736,,RGO:35153,RGO:35153,microcornea - posterior megalolenticonus - persistent fetal vasculature - coloboma,,
rgo:35157,epibulbar lipodermoid - preauricular appendage - polythelia,,,false,,,rgo:00000,,,ORDO:231742,,RGO:35157,RGO:35157,epibulbar lipodermoid - preauricular appendage - polythelia,,
rgo:35155,persistent fetal vasculature,,,false,,,rgo:00000,,,HP:0007968,,RGO:35155,RGO:35155,persistent fetal vasculature,,
rgo:03861,impacted foreign body,,,false,,,rgo:00000,,,,,RGO:03861,RGO:03861,impacted foreign body,,
rgo:03860,impacted gallstone,,,false,,,rgo:00000,,,,,RGO:03860,RGO:03860,impacted gallstone,,
rgo:03863,fatty infiltration of ileocecal valve,,,false,,,rgo:00000,lipomatosis of ileocecal valve,,SNOMEDCT:6241000,,RGO:03863,RGO:03863,fatty infiltration of ileocecal valve,,
rgo:03868,rectal disease,,,false,,,rgo:00000,,,DOID:1285,,RGO:03868,RGO:03868,rectal disease,,
rgo:03867,hematocolpos,,,false,,,rgo:00000,,,ICD10CM:N89.7|SNOMEDCT:26228000,,RGO:03867,RGO:03867,hematocolpos,,
rgo:03865,anterior indentation on rectosigmoid junction,,,false,,,rgo:00000,,,,,RGO:03865,RGO:03865,anterior indentation on rectosigmoid junction,,
rgo:03866,vaginal carcinoma,,,false,,,rgo:00000,,,DOID:0050918|ORDO:180247,,RGO:03866,RGO:03866,vaginal carcinoma,,
rgo:28317,fibuloulnar aplasia/hypoplasia and renal dysplasia,,,false,,,rgo:00000,fibulo-ulnar hypoplasia - renal anomalies,,ORDO:2256,,RGO:28317,RGO:28317,fibuloulnar aplasia/hypoplasia and renal dysplasia,,
rgo:28318,Kantaputra mesomelic dysplasia,,,false,,,rgo:00000,mesomelic dysplasia Kantaputra type,,ORDO:1836,,RGO:28318,RGO:28318,Kantaputra mesomelic dysplasia,,
rgo:28311,bilateral congenital transverse deficiency of the tibia and fibula,,,false,,,rgo:00000,,,,,RGO:28311,RGO:28311,bilateral congenital transverse deficiency of the tibia and fibula,,
rgo:28315,fibular hemimelia,,,false,,,rgo:25656,,,ORDO:93323,,RGO:28315,RGO:28315,fibular hemimelia,,
rgo:28314,discordant fibular aplasia,,,false,,,rgo:00000,,,,,RGO:28314,RGO:28314,discordant fibular aplasia,,
rgo:28319,limb deficiency-heart malformation syndrome,,,false,,,rgo:00000,,,,,RGO:28319,RGO:28319,limb deficiency-heart malformation syndrome,,
rgo:27191,overgrowth syndrome,,,false,,,rgo:00000,,,,,RGO:27191,RGO:27191,overgrowth syndrome,,
rgo:27195,Aicardi-Goutiéres syndrome,,,false,,,rgo:00000,,,DOID:0050629|ORDO:51,,RGO:27195,RGO:27195,Aicardi-Goutiéres syndrome,,
rgo:27196,atelencephalic microcephaly,,,false,,,rgo:00000,,,,,RGO:27196,RGO:27196,atelencephalic microcephaly,,
rgo:27197,autosomal dominant microcephaly,,,false,,,rgo:00000,,,DOID:14725|ORDO:2514,,RGO:27197,RGO:27197,autosomal dominant microcephaly,,
rgo:26772,partial eyebrow duplication-multiple malformation syndrome,,,false,,,rgo:00000,,,,,RGO:26772,RGO:26772,partial eyebrow duplication-multiple malformation syndrome,,
rgo:26774,restrictive dermatopathy,,,false,,,rgo:00000,,,,,RGO:26774,RGO:26774,restrictive dermatopathy,,
